id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,favoriteCount,commentCount,url
-vKlsCbG5mE,랍스터 급식을 탄생시킨 김민지 영양사!,2021-02-27T09:15:01Z,"#랍스터 #급식 #영양사 #김민지 #명품급식
학생들이 하루 중 가장 손꼽아 기다리는 식.사.시.간! 
이 순간을 더욱 설레게 해준 사람이 있었으니! 그 주인공은 바로~ 랍스터 급식을 탄생시킨 김민지 영양사! 
그녀를 통해 명품 급식을 시작하게 된 배경과 맛있는 한 끼를 제공하기 위해 들인 피.땀.눈물. 정성에 대해 들어본다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2117,135,0,13,https://www.youtube.com/watch?v=-vKlsCbG5mE
-vUdz020HOs,부산·울산·경남 당대표·최고위원 합동연설회 생중계 - 더불어민주당,2021-04-24T02:39:36Z,"#합동연설회 #당대표 #최고위원
21년 4월 24일 토요일 오전 10시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5870,438,0,40,https://www.youtube.com/watch?v=-vUdz020HOs
-Wmmh4CUgzQ,"[씀] ""민주주의와 함께 영원히"" 김대중 대통령 서거 10주기 헌정영상",2019-08-16T04:54:37Z,"* 이 영상은 김대중 대통령 서거 10주기를 맞아 더불어민주당이 제작했습니다.

""민주주의와 함께 영원히"" 
민주주의를 위해 불꽃과 같은 삶을 살아온 대한민국 제15대 대통령 김대중. 

미국·일본 등지에서 박정희 정권에 맞서 민주화운동을 주도하다가 1973년 8월 8일 도쿄의 호텔에서 중앙정보부 요원에 의해 납치되는 등 이후에도 민주주의를 위해 헌신하며 굴곡진 인생을 살아왔다.

1998년 2월, 제15대 대통령에 취임하며 한국 정치사상 최초의 평화적 여야 정권교체를 이룩했으며 이후 북한과의 평화와 화해를 위하여 노력한 공로로 2000년 노벨평화상을 받았다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4032,414,0,44,https://www.youtube.com/watch?v=-Wmmh4CUgzQ
-WrOXoLDmf8,더불어민주당 최고위원회의 생중계 - 9월 22일,2023-09-22T01:02:57Z,"#최고위원회의 
2023년 9월 22일 금요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,67234,8391,0,1692,https://www.youtube.com/watch?v=-WrOXoLDmf8
-wX-WN8lYo8,"정치교체로 국민통합정부를 만들 새 시대의 첫 차, 이재명!",2022-02-28T12:28:23Z,#이재명 #송영길 #찬조연설,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,733,241,0,24,https://www.youtube.com/watch?v=-wX-WN8lYo8
-WXeNIpUkRM,대통령실이 '직접' 만든 1600만 조회수 인기 동영상 #오염수 #홍보영상,2023-08-23T08:34:36Z,#후쿠시마오염수 #일본오염수 #오염수 #오염수방류 #오염수홍보영상,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,8911,723,0,74,https://www.youtube.com/watch?v=-WXeNIpUkRM
-Xkpajfys68,5월 17일 민주당 최고위원회의,2021-05-17T00:53:12Z,"#민주당 #최고위 #월수금
21년 5월 17일 월요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1959,210,0,66,https://www.youtube.com/watch?v=-Xkpajfys68
-XZdWrLbgt4,이태원 참사 49재 자리에 尹대통령은 없었습니다 #이태원참사 #49재 #윤석열 #박홍근,2022-12-19T08:27:24Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4908,575,0,29,https://www.youtube.com/watch?v=-XZdWrLbgt4
-yjpJI3-gLw,"""위급해도 초과근무 출동 못 해요"" 경찰 예산 부족해진 이유",2023-11-27T08:03:13Z,"#경찰 #초과근무 #추가수당 #치안 #예산 #장경태
경찰청은 예산 부족을 이유로 일선 형사들의 초과근무를 제한했습니다블라인드에 올린 한 경찰분의 말을 인용하겠습니다. ‘불합리한 행정의 피해는 모두 국민에게 간다.’",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6598,785,0,40,https://www.youtube.com/watch?v=-yjpJI3-gLw
-ywXxdoRT-s,강원 & 1차 슈퍼위크 결과 및 누적득표수 #더불어민주당 #대선경선,2021-09-12T09:59:39Z,"#민주당 #대선경선 #강원 #1차슈퍼위크 
2021.9.12
더불어민주당 제20대 대통령선거 후보자 선출 
강원지역·1차슈퍼위크 투표결과 및 누적득표수
생중계 풀버전 보러가기 https://youtu.be/kQK_vyjRw6o",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,31507,1039,0,222,https://www.youtube.com/watch?v=-ywXxdoRT-s
-yxziUIPZkI,"경남은 양문석! 경남전역 도시가스 제공, 장애인 치과방문 지원! 샅샅이 챙기겠습니다!",2022-05-11T14:58:19Z,"#더불어민주당 #경남도지사후보 #양문석 #토론회 
#경남도시가스 #장애인치과",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4481,635,0,24,https://www.youtube.com/watch?v=-yxziUIPZkI
-Z-yIBf5ttA,[씀:긴급 LIVE] 3. (23시~) 조국 법무부 장관 후보자 기자간담회 현장 생중계,2019-09-02T18:09:44Z,"[씀:긴급 LIVE]

조국 법무부 장관 후보자 기자간담회 현장 생중계 
11시~",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,168892,7032,0,144,https://www.youtube.com/watch?v=-Z-yIBf5ttA
-zHaWR61rBc,[씀] 10월 13일 국정감사 대책회의,2020-10-12T23:58:27Z,"#더불어민주당 #국정감사 #김태년
2020년 10월 13일 화요일 오전 8시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1195,264,0,17,https://www.youtube.com/watch?v=-zHaWR61rBc
__hFnCbK2DI,내년 예산안 본회의 통과! 검찰개혁도 반드시 완수하겠습니다!,2020-12-03T07:27:13Z,"#더불어민주당 #예산안 #검찰개혁
12월 3일 목요일 오후 4시 생중계!!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3764,770,0,65,https://www.youtube.com/watch?v=__hFnCbK2DI
_0Lp3cXUyso,민주당 의원총회 생중계 - 11월 29일,2022-11-29T04:43:27Z,"#의원총회 #더불어민주당 
2022년 11월 29일 화요일 오후 1시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1968,605,0,38,https://www.youtube.com/watch?v=_0Lp3cXUyso
_1VGAJDwEvI,"224 대 0, 윤대통령만 빗겨간 압수수색?!",2022-10-12T08:12:47Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5407,690,0,39,https://www.youtube.com/watch?v=_1VGAJDwEvI
_1zHd0fwDjY,"""제가 뭘 해먹었다구요? 명백한 사실은···"" #국민의힘 #대장동",2021-10-18T06:41:35Z,"#대장동 #국민의힘 #민간개발 
대장지구 수익배분 관련 문제에 대해, 당시 국민의힘 압력대로 100% 민간개발을 했다면 한 푼도 환수할 수 없었던 개발 이익을, 민관 합동 개발 모델 도입을 통해 약 5천 5백억 원 가량 환수 할 수 있었다는 점을 명확히 밝혔습니다 ···

돈 받은 자가 범인이고, 장물을 나눈 자가 도둑입니다. 굳이 말로 할 필요도 없을 만큼 당연한 이 진리를, 국민의힘만 외면하고 있습니다. 오늘 오전 귀국해 검찰에 체포된 남욱 변호사마저도 국민의힘의 전신인 한나라당에서 직책을 갖고 활동했던 사실까지 드러났습니다. 대장동 개발 관련 의혹은 이제 명백히 공공개발을 막았던 ‘국민의힘 게이트’입니다.
-2021.10.18 신현영 원내대변인 브리핑",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3764,466,0,47,https://www.youtube.com/watch?v=_1zHd0fwDjY
_2OfviRabUo,더불어민주당 정책조정회의 생중계 - 1월 11일,2024-01-11T01:04:33Z,"#더불어민주당 #정책조정회의
2024년 1월 11일 목요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,16458,2847,0,106,https://www.youtube.com/watch?v=_2OfviRabUo
_2QzqbtzeAs,이낙연 당대표의 세배+설인사 세트! 새해 복 많이 받으세요!,2021-02-10T07:56:08Z,"처음부터 다시하기: https://youtu.be/tgBPtUfgUzk
* 영상 선택 시뮬레이션은 모바일은 유튜브 앱 및 PC에서 가능합니다. 
  선택이 불가능한 경우 링크를 눌러 이동하실 수 있습니다

#이낙연 #김태년 #세배 #시뮬레이션 #신축년 #설인사 #새해복많이받으세요
이낙연 당대표, 김태년 원내대표와 새해인사 나누기!
1인칭 세배 시뮬레이션!

* 이 영상은 코로나19 방역수칙을 준수하며 촬영하였습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2602,536,0,108,https://www.youtube.com/watch?v=_2QzqbtzeAs
_4FBLoDGM1I,우리 국민은 묻고 계십니다  ‘이게 나라냐?’,2023-04-17T06:35:22Z,#더불어민주당 #최고위원회의 #박찬대,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2304,294,0,16,https://www.youtube.com/watch?v=_4FBLoDGM1I
_5QITDE5FlE,더불어민주당 전당대회 D-3,2020-08-26T06:04:50Z,"#더불어민주당 #전당대회 #0829

8월 29일! 더불어민주당의 새로운 지도부를 선출합니다!

생중계 일정
8월 29일 토요일 오후 ⏰1시

씀채널 구독👏🏻 알람신청🔔 하시면
생방송 시작을 바로 알려드립니다! 
후보자들에게 힘이 되어주세요!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3155,315,0,19,https://www.youtube.com/watch?v=_5QITDE5FlE
_6CvtEhI-F0,부산 중앙선거대책위원회의 생중계,2022-01-21T01:07:47Z,2022년 1월 21일 금요일 오전 9시 30분 생중계,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2068,439,0,14,https://www.youtube.com/watch?v=_6CvtEhI-F0
_6xBPtLIa0Q,"尹가벼운 처신에 국민 삶 잡을까 걱정 – 이재명, 박홍근, 박찬대, 장경태 #윤석열 #신년사 #전쟁  #노오력",2023-01-02T06:57:30Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5640,531,0,40,https://www.youtube.com/watch?v=_6xBPtLIa0Q
_82me3lbFvs,한미일 정상회담 평가 토론회,2023-08-22T07:11:02Z,"#한미일정상회의 #한미일 #캠프데이비드 #더불어민주당
2023년 8월 22일 화요일 오후 3시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1672,402,0,15,https://www.youtube.com/watch?v=_82me3lbFvs
_9Cf3jsFEs8,"국민의힘, 부동산 전수조사 할 것인지 말것인지 입장을 밝혀줄 것",2021-06-09T08:48:53Z,"#국민의힘 #전수조사 #부동산
국민들께서 정치권에 대한 불신이 크기 때문에 우리는 스스로 결단을 내렸습니다.  12명 의원 여러분께 탈당을 권유하는 조치를 내렸습니다.

지금까지 우리 민주당에 보여줬던 내로남불과 부동산 문제에 대한 불신을 해소하기 위한 불가피한 조치였다는 말씀을 드리겠습니다.

 국민의힘 의원님들도 전수조사를 받으십시오
 7년간 부동산 거래내역에 대한 전수조사를 할 것인지 말 것인지 입장을 밝혀줄 것을 민주당의 대표로서 공식 요청 드리는 바입니다. - 6월 9일 최고위원회의 송영길 당대표 발언 중",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1458,161,0,95,https://www.youtube.com/watch?v=_9Cf3jsFEs8
_9GEKh5htVY,국민이 키운 윤석열(x) 검찰이 키운 윤석열(0) #Shorts,2022-02-22T10:16:55Z,"#윤석열 #검찰 #국민의힘
검찰주의자 윤석열의 ‘검찰공화국 시나리오’",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,190042,2298,0,275,https://www.youtube.com/watch?v=_9GEKh5htVY
_ageRBOGtDI,"[씀｜단독] 정우성, 드디어 씀에 찾아오다......씀 단독인터뷰 ♥",2019-03-11T08:37:18Z,"[씀｜단독] 정우성, 드디어 씀에 찾아오다......


오래 기다리셨습니다. 
저희 씀 촬영팀이!!!!!!!!!!!!!!!!!!!!!!!!!!!
배우 정우성님의 단독 인터뷰를!!!!!!!!!!!!!!!!!
따왔습니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!



씀 X 정우성 의 만남,  함께 보시죠... ♥


#정우성 #정우성 #정우성",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,10307,1565,0,103,https://www.youtube.com/watch?v=_ageRBOGtDI
_AYNhPjThzo,(월요병 치유) 2021년 공휴일 5일 더 늘리는 법  #대체공휴일 #강병원,2021-06-07T03:19:06Z,"#대체공휴일 #제헌절 #광복절 #강병원
기획/제작: 스마트플랫폼국
6월 국회 본회의는 오는 29일과 내달 1일 두 차례 열릴 예정이어서 
대체공휴일 관련법안도 이날 처리가 유력하다고 합니다🤗

작년 광복절에 지정되었던 임시공휴일은, 
현대경제연구원 조사 결과 4조 2천 억의 생산유발 효과를 냈다고 하는데요.

공휴일! 대체공휴일!
그 날의 의미를 가슴깊이 되새김과 더불어 
국민들이 잘 쉬고, 힘을 얻을 수 있는 날이 되면 좋겠습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5072,232,0,40,https://www.youtube.com/watch?v=_AYNhPjThzo
_b--BIWl6h0,[LIVE] 이재명 당대표 단식투쟁 12일차 국회 생중계,2023-09-11T02:11:13Z,#이재명 #단식투쟁 #12일차,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,18947,2404,0,192,https://www.youtube.com/watch?v=_b--BIWl6h0
_b2wmlI4xrg,"[의사소통TV 2회] '살인의 추억', 그 숨겨진 이야기!",2019-11-12T11:56:19Z,"[의사소통TV 2회] '살인의 추억', 그 숨겨진 이야기!

영화 '살인의 추억' 제작자와 배우가 직접 들려주는 
제작/촬영 비하인드 스토리 

화성사건 진범이 밝혀진 후 첫 인터뷰,

1. 영화 제작자로서 진범이 밝혀진 현재 심정
2. '손이 이쁘고 갸름한 얼굴'을 어떻게 특정했는지?
3. 제목을 '살인의 추억'으로 정한 과정
4. 구타장면은 어떻게 촬영하는지
5. 박해일 섭외 과정 등

최초로 공개합니다.

또,
연쇄살인마를 잡았는데, 벌을 줄 수 없다? 
사실을 말했는데 믿어주지 않아, 옥살이를 했다?

변호사 출신 박주민 의원이 진단하는,
공소시효폐지와 소급 적용 문제의 해법은?

의사소통TV: https://youtu.be/b1xXeXNy0vg",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2232,503,0,16,https://www.youtube.com/watch?v=_b2wmlI4xrg
_BhJn5l8ITA,"[씀:대수다짤] 윤석열 총장님, 압수수색 할 집을 잘못 찾으신 것 같아요.",2019-12-20T07:09:45Z,"[씀:대변인들의 수다 짤]  12월 19일 목요일 방송 中
홍익표 수석대변인·이재정 대변인 출연
P.S 연말은 남의 집 말고 가족과 함께 보내세요. 
만약 오신다 하셔도 우린 무섭지 않습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9813,1559,0,124,https://www.youtube.com/watch?v=_BhJn5l8ITA
_BK6R2oarQo,이 영상은 안 내려갑니다,2021-06-23T07:42:47Z,"00:00 영상시작 
00:22 부동산 전수조사 정보제공동의서 제출 요구 
00:57 서류 제출 사기
01:51 법사위원장, 뭐가 강탈입니까 
02:52 이준석 대표 특혜의혹

영상 속 발언 전체보기: https://theminjoo.kr/board/view/briefing/530384",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3453,367,0,258,https://www.youtube.com/watch?v=_BK6R2oarQo
_BXMwEnhhwU,"아동학대, 끝까지 처벌하겠습니다! | 나를 위해 소소한 것도 확실하게, 소확행 #shorts",2022-01-06T06:13:46Z,"#이재명 #아동학대 #정인이

지난해 10월, 모두가 분노하고 눈물을 흘렸던 정인이 사건이 있었습니다.
다시는 반복되어서는 안됩니다. 법적 처벌을 강화합니다.
잔혹한 아동학대 범죄, 형량 감면은 없애고 공소시효는 없애겠습니다.
끝까지 처벌! 발본색원하겠습니다.
우리의 아이들을 위해, #이재명
#정인이 #더불어민주당
#소확행 #대선공약 #나를_위해",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2763,278,0,6,https://www.youtube.com/watch?v=_BXMwEnhhwU
_Cg4FHLTA4s,이재명은 우리가 지켜야 해 #김대중 #노무현 #검찰 #서영교,2023-01-11T08:46:58Z,#더불어민주당 #최고위원회의 #이재명 #서영교 #김대중 #노무현,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3511,465,0,56,https://www.youtube.com/watch?v=_Cg4FHLTA4s
_cgu2SzqCWk,민주당은 ‘명문정당’으로 거듭나겠습니다,2023-01-04T09:17:55Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5898,804,0,60,https://www.youtube.com/watch?v=_cgu2SzqCWk
_dEgL_EW8P0,★매진임박★ 추미애의 정책! 지금 바로 주문하세요!,2021-08-13T04:38:11Z,"#정책마켓 #대선경선후보 #더불어민주당 
각 후보자들의 정책이 매진임박했습니다!!  
마음에 드는 후보의 정책에 좋아요! 꾹~ 눌러주시고 댓글도 달아주세요💙

* 각 후보자별로 컷편만 했으며 업로드 순서는 행사 순입니다. 알람은 나가지 않았습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,749,96,0,20,https://www.youtube.com/watch?v=_dEgL_EW8P0
_dYSYLXQd-c,"이재명 당대표 ""따뜻한 마음을 나누는 한가위 보내시길 바랍니다""",2022-09-08T06:52:50Z,"#이재명 #당대표 #추석인사 
이재명 당대표 추석인사 
https://theminjoo.kr/board/view/chairperson/1057457






윤영현 - Beautiful Korea(뷰티플 코리아)
출처및저작권표시 - 공유마당, CC BY
링크: https://gongu.copyright.or.kr/gongu/w...
𝑴𝒖𝒔𝒊𝒄 𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕 : https://youtu.be/OZwwvl4P_y4",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,16018,1947,0,377,https://www.youtube.com/watch?v=_dYSYLXQd-c
_F-4iizGBiY,검사가 수사권으로 보복하면 그게 깡패지 검사입니까? #윤석열게이트,2021-09-03T08:32:40Z,"#윤석열게이트 #고발청탁 #정치공작 #청부고발

이 손준성이라는 사람은 김경한 법무부 장관 시절에 같은 고등학교 후배라는 이유로 승승장구 출세를 해서 지난번에 윤석열 검찰총장 징계 논란이 됐던 재판부 판사 성향 분석에 직접 개입했던 사람이고, 거의 '윤석열의 대리인'으로 알려져 있습니다. 이것은 누가 보더라도 100% 윤석열의 지시에 이뤄진 것으로 추측이 될 수 있습니다. 이것을 몰랐다면 눈과 귀를 다 닫고 검찰총장직을 수행했다는 말이 될 것입니다.

9월 3일 송영길 당대표 최고위 발언 中
영상 속 발언 전체보기 : https://theminjoo.kr/board/view/briefing/604652",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,22102,1016,0,151,https://www.youtube.com/watch?v=_F-4iizGBiY
_f0ehszvyhk,대통령: '하겠다!' (보름 뒤) 법무부: '??? 안 합니다.',2024-01-18T07:56:06Z,"#상법개정 #소액주주 #윤석열 #법무부 #홍익표 #박주민 #더불어민주당 

이러니까 시장에서 정부 정책을, 또 대통령의 발언과 말을 믿을 수가 있겠습니까? 당연히 실망한 소액주주들은 주식 투자를 접거나 증권시장을 떠나게 되죠. 이런 일들이 너무 비일비재해서 윤석열 대통령은 제발 좀 조율된 발언들을 해나갔으면 좋겠다는 말씀을 드리겠습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3736,639,0,18,https://www.youtube.com/watch?v=_f0ehszvyhk
